country,iso3,reporter_code,year,future_year,horizon,flow,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,oil_export_share,log_gdp_constant_2015_usd,log_population,log_gni_per_capita_constant_2015_usd
Japan,JPN,392,1991,1992,1,Imports,0.054514453232265225,27.000175603232794,0.004190659823233647,28.92112690606317,18.635501758836906,
Japan,JPN,392,1991,1996,5,Imports,0.030535013632650987,27.000175603232794,0.004190659823233647,28.92112690606317,18.635501758836906,
Japan,JPN,392,1991,2001,10,Imports,0.0030624755322676833,27.000175603232794,0.004190659823233647,28.92112690606317,18.635501758836906,
Japan,JPN,392,1992,1993,1,Imports,0.036197706910183314,27.05469005646506,0.004768205759746095,28.93009245580665,18.639213682708892,
Japan,JPN,392,1992,1997,5,Imports,0.020449467870557216,27.05469005646506,0.004768205759746095,28.93009245580665,18.639213682708892,
Japan,JPN,392,1992,2002,10,Imports,-0.0007656859083624568,27.05469005646506,0.004768205759746095,28.93009245580665,18.639213682708892,
Japan,JPN,392,1993,1994,1,Imports,0.06847471409414041,27.090887763375243,0.005559334880504496,28.925489682114666,18.642455358700328,
Japan,JPN,392,1993,1998,5,Imports,-0.006015662687587309,27.090887763375243,0.005559334880504496,28.925489682114666,18.642455358700328,
Japan,JPN,392,1993,2003,10,Imports,0.006124942540093059,27.090887763375243,0.005559334880504496,28.925489682114666,18.642455358700328,
Japan,JPN,392,2015,2025,10,Imports,,27.184021521772088,0.019359252688521258,29.122785383414826,18.660807264786893,10.500559024427108
Japan,JPN,392,2016,2026,10,Imports,,27.207208947156698,0.015446519670818287,29.130295380120682,18.66029589063476,10.512892823466085
Japan,JPN,392,2017,2027,10,Imports,,27.265587399770496,0.017397119818465114,29.146909908784913,18.6594771476743,10.526563608248994
Japan,JPN,392,2018,2028,10,Imports,,27.29920399018985,0.019294186579856362,29.15332320977126,18.658208346993412,10.527879548592814
Japan,JPN,392,2019,2029,10,Imports,,27.237132494981903,0.021207108524402534,29.1492934090111,18.65680369721463,10.52754688516276
Japan,JPN,392,2020,2025,5,Imports,,27.13440619122736,0.012709945205815448,29.10671190317216,18.65386175103713,10.494456121049259
Japan,JPN,392,2020,2030,10,Imports,,27.13440619122736,0.012709945205815448,29.10671190317216,18.65386175103713,10.494456121049259
Japan,JPN,392,2021,2026,5,Imports,,27.25478022108719,0.014473828112836465,29.133320474670942,18.649262226879053,10.523664037736733
Japan,JPN,392,2021,2031,10,Imports,,27.25478022108719,0.014473828112836465,29.133320474670942,18.649262226879053,10.523664037736733
Japan,JPN,392,2022,2027,5,Imports,,27.161722761527976,0.02645445434002092,29.142696371018527,18.644823707687568,10.524587503806204
Japan,JPN,392,2022,2032,10,Imports,,27.161722761527976,0.02645445434002092,29.142696371018527,18.644823707687568,10.524587503806204
Japan,JPN,392,2023,2028,5,Imports,,27.084626318424345,0.019236148530664507,29.157338990800756,18.639949999867074,10.553976176362717
Japan,JPN,392,2023,2033,10,Imports,,27.084626318424345,0.019236148530664507,29.157338990800756,18.639949999867074,10.553976176362717
Japan,JPN,392,2024,2025,1,Imports,,27.03814681897533,0.015239251617788302,29.1583815373779,18.635593482873812,
Japan,JPN,392,2024,2029,5,Imports,,27.03814681897533,0.015239251617788302,29.1583815373779,18.635593482873812,
Japan,JPN,392,2024,2034,10,Imports,,27.03814681897533,0.015239251617788302,29.1583815373779,18.635593482873812,
Japan,JPN,392,2025,2026,1,Imports,,,0.013137710660593565,,,
Japan,JPN,392,2025,2030,5,Imports,,,0.013137710660593565,,,
Japan,JPN,392,2025,2035,10,Imports,,,0.013137710660593565,,,
Korea,KOR,410,2015,2025,10,Imports,,27.071166369263167,0.06308064371273273,28.062291908727914,17.74762922618088,10.3176374421508
Korea,KOR,410,2016,2026,10,Imports,,27.000782562063467,0.05569956499451169,28.09351464130458,17.75159774441469,10.35876960356532
Korea,KOR,410,2017,2027,10,Imports,,27.134275474519548,0.06346353119233547,28.12727036940025,17.754407424597705,10.387762563783355
Korea,KOR,410,2018,2028,10,Imports,,27.163659612646278,0.07935284788244265,28.158537572481777,17.75874261487384,10.402750947483636
Korea,KOR,410,2019,2029,10,Imports,,27.039372401510107,0.07780334813374268,28.181411968297432,17.76222136455961,10.405674609818591
Korea,KOR,410,2020,2025,5,Imports,,26.974495196173446,0.04974181227887539,28.174384913100273,17.76360005722208,10.405768179378507
Korea,KOR,410,2020,2030,10,Imports,,26.974495196173446,0.04974181227887539,28.174384913100273,17.76360005722208,10.405768179378507
Korea,KOR,410,2021,2026,5,Imports,,27.160864964803977,0.06219477608252444,28.2194822476794,17.762312484067333,10.444388954532682
Korea,KOR,410,2021,2031,10,Imports,,27.160864964803977,0.06219477608252444,28.2194822476794,17.762312484067333,10.444388954532682
Korea,KOR,410,2022,2027,5,Imports,,27.15067139648782,0.09491366312703776,28.246392541513867,17.760437618400346,10.441028627680554
Korea,KOR,410,2022,2032,10,Imports,,27.15067139648782,0.09491366312703776,28.246392541513867,17.760437618400346,10.441028627680554
Korea,KOR,410,2023,2028,5,Imports,,27.038487282475977,0.08554227533818812,28.262098698289133,17.76121239093359,10.46033533581296
Korea,KOR,410,2023,2033,10,Imports,,27.038487282475977,0.08554227533818812,28.262098698289133,17.76121239093359,10.46033533581296
Korea,KOR,410,2024,2025,1,Imports,,27.092079736351707,0.07702756895812655,28.28193672709975,17.761955569608137,10.498178832445769
Korea,KOR,410,2024,2029,5,Imports,,27.092079736351707,0.07702756895812655,28.28193672709975,17.761955569608137,10.498178832445769
Korea,KOR,410,2024,2034,10,Imports,,27.092079736351707,0.07702756895812655,28.28193672709975,17.761955569608137,10.498178832445769
Korea,KOR,410,2025,2026,1,Imports,,,0.06662447144808492,,,
Korea,KOR,410,2025,2030,5,Imports,,,0.06662447144808492,,,
Korea,KOR,410,2025,2035,10,Imports,,,0.06662447144808492,,,
Kyrgyzstan,KGZ,417,1995,1996,1,Imports,0.19363600985717966,20.282696138915593,0.11146645320823519,21.708465402670644,15.33293273793817,
Kyrgyzstan,KGZ,417,1995,2000,5,Imports,0.023971110686797914,20.282696138915593,0.11146645320823519,21.708465402670644,15.33293273793817,
Kyrgyzstan,KGZ,417,1995,2005,10,Imports,0.026628132144238138,20.282696138915593,0.11146645320823519,21.708465402670644,15.33293273793817,
Kyrgyzstan,KGZ,417,1996,1997,1,Imports,,20.476332148772773,0.15383293800109407,21.776913481475088,15.34773000413124,
Kyrgyzstan,KGZ,417,1996,2001,5,Imports,-0.032096388773310024,20.476332148772773,0.15383293800109407,21.776913481475088,15.34773000413124,
Kyrgyzstan,KGZ,417,1996,2006,10,Imports,0.023218492583938044,20.476332148772773,0.15383293800109407,21.776913481475088,15.34773000413124,
Kyrgyzstan,KGZ,417,2000,2001,1,Imports,-0.08670148744336004,20.402551692349583,0.16478560044810667,21.981358359018397,15.404411421480646,
Kyrgyzstan,KGZ,417,2000,2005,5,Imports,0.02928515360167836,20.402551692349583,0.16478560044810667,21.981358359018397,15.404411421480646,
Kyrgyzstan,KGZ,417,2000,2010,10,Imports,0.07581035244858576,20.402551692349583,0.16478560044810667,21.981358359018397,15.404411421480646,
Kyrgyzstan,KGZ,417,2001,2002,1,Imports,-0.051228298683174245,20.315850204906223,0.11603423536670442,22.03320690263965,15.413902285316235,
Kyrgyzstan,KGZ,417,2001,2006,5,Imports,0.07853337394118612,20.315850204906223,0.11603423536670442,22.03320690263965,15.413902285316235,
Kyrgyzstan,KGZ,417,2001,2011,10,Imports,0.12003958133714718,20.315850204906223,0.11603423536670442,22.03320690263965,15.413902285316235,
Kyrgyzstan,KGZ,417,2002,2003,1,Imports,0.13789896054445094,20.26462190622305,0.1283698248705107,22.033033641500445,15.423087539940877,
Kyrgyzstan,KGZ,417,2002,2007,5,Imports,0.15287071056046528,20.26462190622305,0.1283698248705107,22.033033641500445,15.423087539940877,
Kyrgyzstan,KGZ,417,2002,2012,10,Imports,0.10711803056655925,20.26462190622305,0.1283698248705107,22.033033641500445,15.423087539940877,
Kyrgyzstan,KGZ,417,2003,2004,1,Imports,0.1871268731712057,20.4025208667675,0.03666637843862249,22.100975363898623,15.433572773950964,
Kyrgyzstan,KGZ,417,2003,2008,5,Imports,0.12957110427257418,20.4025208667675,0.03666637843862249,22.100975363898623,15.433572773950964,
Kyrgyzstan,KGZ,417,2003,2013,10,Imports,0.09752656892589329,20.4025208667675,0.03666637843862249,22.100975363898623,15.433572773950964,
Kyrgyzstan,KGZ,417,2004,2005,1,Imports,-0.04067027958073055,20.589647739938705,0.034352195722457644,22.16888456439265,15.445674788607782,
Kyrgyzstan,KGZ,417,2004,2009,5,Imports,0.05970447465826965,20.589647739938705,0.034352195722457644,22.16888456439265,15.445674788607782,
Kyrgyzstan,KGZ,417,2004,2014,10,Imports,0.08240931420762401,20.589647739938705,0.034352195722457644,22.16888456439265,15.445674788607782,
Kyrgyzstan,KGZ,417,2005,2006,1,Imports,0.15953961425417873,20.548977460357975,0.12117154057306885,22.16712786826469,15.456958634527789,
Kyrgyzstan,KGZ,417,2005,2010,5,Imports,0.12233555129549316,20.548977460357975,0.12117154057306885,22.16712786826469,15.456958634527789,
Kyrgyzstan,KGZ,417,2005,2015,10,Imports,0.05285909136912501,20.548977460357975,0.12117154057306885,22.16712786826469,15.456958634527789,
Kyrgyzstan,KGZ,417,2006,2007,1,Imports,0.3204583844132216,20.708517074612153,0.1893212197261542,22.197685188733562,15.467696225450945,
Kyrgyzstan,KGZ,417,2006,2011,5,Imports,0.16154578873310826,20.708517074612153,0.1893212197261542,22.197685188733562,15.467696225450945,
Kyrgyzstan,KGZ,417,2006,2016,10,Imports,0.039432839809394694,20.708517074612153,0.1893212197261542,22.197685188733562,15.467696225450945,
Kyrgyzstan,KGZ,417,2007,2008,1,Imports,0.02140092910499547,21.028975459025375,0.2513524860367013,22.279660256888434,15.477234421938752,
Kyrgyzstan,KGZ,417,2007,2012,5,Imports,0.0613653505726532,21.028975459025375,0.2513524860367013,22.279660256888434,15.477234421938752,
Kyrgyzstan,KGZ,417,2007,2017,10,Imports,0.03165308257661827,21.028975459025375,0.2513524860367013,22.279660256888434,15.477234421938752,
Kyrgyzstan,KGZ,417,2008,2009,1,Imports,-0.16220627490031703,21.05037638813037,0.05305492876986415,22.36033306799231,15.486744922999904,
Kyrgyzstan,KGZ,417,2008,2013,5,Imports,0.06548203357921238,21.05037638813037,0.05305492876986415,22.36033306799231,15.486744922999904,
Kyrgyzstan,KGZ,417,2008,2018,10,Imports,0.03115614994616216,21.05037638813037,0.05305492876986415,22.36033306799231,15.486744922999904,
Kyrgyzstan,KGZ,417,2009,2010,1,Imports,0.272485103605387,20.888170113230053,0.04042542598092359,22.388787324286128,15.499989706925394,
Kyrgyzstan,KGZ,417,2009,2014,5,Imports,0.10511415375697837,20.888170113230053,0.04042542598092359,22.388787324286128,15.499989706925394,
Kyrgyzstan,KGZ,417,2009,2019,10,Imports,0.053771005098688464,20.888170113230053,0.04042542598092359,22.388787324286128,15.499989706925394,
Kyrgyzstan,KGZ,417,2015,2025,10,Imports,,21.077568374049225,0.05741831387893548,22.622110959675407,15.613920530158136,6.96837044129352
Kyrgyzstan,KGZ,417,2016,2026,10,Imports,,21.1028454727061,0.03612636229254241,22.664555853432258,15.636074175822413,7.0212840069022375
Kyrgyzstan,KGZ,417,2017,2027,10,Imports,,21.345506284791558,0.04962343541831493,22.710866156942444,15.65712248407187,7.074281296448431
Kyrgyzstan,KGZ,417,2018,2028,10,Imports,,21.361937887591992,0.07620200488344533,22.747756369429435,15.678672282670025,7.113215233388087
Kyrgyzstan,KGZ,417,2019,2029,10,Imports,,21.425880164216938,0.06064504005594598,22.79273571647948,15.701095924175526,7.122903580356329
Kyrgyzstan,KGZ,417,2020,2025,5,Imports,,21.35695646856654,0.04396266139327468,22.71856182978274,15.721579778715503,7.09686429796708
Kyrgyzstan,KGZ,417,2020,2030,10,Imports,,21.35695646856654,0.04396266139327468,22.71856182978274,15.721579778715503,7.09686429796708
Kyrgyzstan,KGZ,417,2021,2026,5,Imports,,21.703070616697776,0.03645873552176302,22.772169017506936,15.73993788040733,7.1186449522015
Kyrgyzstan,KGZ,417,2021,2031,10,Imports,,21.703070616697776,0.03645873552176302,22.772169017506936,15.73993788040733,7.1186449522015
Kyrgyzstan,KGZ,417,2022,2027,5,Imports,,21.43290984907588,0.08867462332672513,22.85804855187476,15.757874426392927,7.281220773994852
Kyrgyzstan,KGZ,417,2022,2032,10,Imports,,21.43290984907588,0.08867462332672513,22.85804855187476,15.757874426392927,7.281220773994852
Kyrgyzstan,KGZ,417,2023,2028,5,Imports,,21.789474603449158,0.0605878268075798,22.944348193285098,15.775570130124008,7.402037300603432
Kyrgyzstan,KGZ,417,2023,2033,10,Imports,,21.789474603449158,0.0605878268075798,22.944348193285098,15.775570130124008,7.402037300603432
Kyrgyzstan,KGZ,417,2024,2025,1,Imports,,21.857137202093707,0.07520877393566505,23.030894037909015,15.792624203167044,7.52537492488745
Kyrgyzstan,KGZ,417,2024,2029,5,Imports,,21.857137202093707,0.07520877393566505,23.030894037909015,15.792624203167044,7.52537492488745
Kyrgyzstan,KGZ,417,2024,2034,10,Imports,,21.857137202093707,0.07520877393566505,23.030894037909015,15.792624203167044,7.52537492488745
Kyrgyzstan,KGZ,417,2025,2026,1,Imports,,,0.09524423273019188,,,
Kyrgyzstan,KGZ,417,2025,2030,5,Imports,,,0.09524423273019188,,,
Kyrgyzstan,KGZ,417,2025,2035,10,Imports,,,0.09524423273019188,,,
Luxembourg,LUX,442,2015,2025,10,Imports,,23.313894030214257,0.0049602816183773775,24.81880275829471,13.252696661527155,11.125322423030282
Luxembourg,LUX,442,2016,2026,10,Imports,,23.315723459514547,0.0006663599443117119,24.867385187700208,13.274249781407077,11.162616963474322
Luxembourg,LUX,442,2017,2027,10,Imports,,23.189350811855054,0.0009863228753850088,24.88047106429621,13.298559545584688,11.228159073703258
Luxembourg,LUX,442,2018,2028,10,Imports,,23.396449158016686,0.0010808676843116734,24.896455584569825,13.317847920724564,11.22722592100085
Luxembourg,LUX,442,2019,2029,10,Imports,,23.400637592758425,0.0010354980035255747,24.92357762702836,13.3374763699232,11.179276466132407
Luxembourg,LUX,442,2020,2025,5,Imports,,23.264158935438118,0.0008991305853355549,24.918464058654173,13.354139956665527,11.187323945569924
Luxembourg,LUX,442,2020,2030,10,Imports,,23.264158935438118,0.0008991305853355549,24.918464058654173,13.354139956665527,11.187323945569924
Luxembourg,LUX,442,2021,2026,5,Imports,,23.45018813115231,0.0016462680863461555,24.98546580223959,13.369323450336188,11.250656682628485
Luxembourg,LUX,442,2021,2031,10,Imports,,23.45018813115231,0.0016462680863461555,24.98546580223959,13.369323450336188,11.250656682628485
Luxembourg,LUX,442,2022,2027,5,Imports,,23.419734161093473,0.0023241650245566137,24.974430972872607,13.38949012935746,11.167111887332888
Luxembourg,LUX,442,2022,2032,10,Imports,,23.419734161093473,0.0023241650245566137,24.974430972872607,13.38949012935746,11.167111887332888
Luxembourg,LUX,442,2023,2028,5,Imports,,23.364793739986776,0.0016162713426330897,24.975424878728056,13.409690386828693,11.198861823794044
Luxembourg,LUX,442,2023,2033,10,Imports,,23.364793739986776,0.0016162713426330897,24.975424878728056,13.409690386828693,11.198861823794044
Luxembourg,LUX,442,2024,2025,1,Imports,,23.293388026161317,0.0012560899376519348,24.979004589306243,13.425444276995815,11.16493524502571
Luxembourg,LUX,442,2024,2029,5,Imports,,23.293388026161317,0.0012560899376519348,24.979004589306243,13.425444276995815,11.16493524502571
Luxembourg,LUX,442,2024,2034,10,Imports,,23.293388026161317,0.0012560899376519348,24.979004589306243,13.425444276995815,11.16493524502571
Luxembourg,LUX,442,2025,2026,1,Imports,,,0.0012770095396165376,,,
Luxembourg,LUX,442,2025,2030,5,Imports,,,0.0012770095396165376,,,
Luxembourg,LUX,442,2025,2035,10,Imports,,,0.0012770095396165376,,,
Mauritania,MRT,478,2001,2006,5,Imports,,19.823288581039716,0.0,21.94183701765201,14.800864558847417,7.015479273935127
Mauritania,MRT,478,2005,2006,1,Imports,,20.324125325158754,0.0,22.150977848205812,14.89360002005495,7.361586228769144
Mauritania,MRT,478,2006,2007,1,Imports,,,,22.31931202522073,14.918665844904273,7.402115486216978
Mauritania,MRT,478,2006,2011,5,Imports,,,,22.31931202522073,14.918665844904273,7.402115486216978
Mauritania,MRT,478,2006,2016,10,Imports,,,,22.31931202522073,14.918665844904273,7.402115486216978
Mauritania,MRT,478,2015,2025,10,Imports,,21.41283074562286,0.043608739216959465,22.54245626309763,15.19325825013653,7.3194971177472405
Mauritania,MRT,478,2016,2026,10,Imports,,21.235548742089453,0.0,22.55498652278018,15.223237834385445,7.409025009311534
Mauritania,MRT,478,2017,2027,10,Imports,,21.47023083444365,0.0,22.61580449690875,15.253115713318593,7.430814198540635
Mauritania,MRT,478,2018,2028,10,Imports,,21.477575298648006,0.0,22.66242252901053,15.28285135362454,7.542769283164119
Mauritania,MRT,478,2019,2029,10,Imports,,21.56139046952787,0.0,22.693349374598274,15.312386083409804,7.576868104141937
Mauritania,MRT,478,2020,2025,5,Imports,,21.776938060089932,0.00336555771836573,22.689736281389553,15.341595339314695,7.627429350343003
Mauritania,MRT,478,2020,2030,10,Imports,,21.776938060089932,0.00336555771836573,22.689736281389553,15.341595339314695,7.627429350343003
Mauritania,MRT,478,2021,2026,5,Imports,,21.878066291617845,0.003146235544350122,22.697135990751423,15.370465673899785,7.586437940869487
Mauritania,MRT,478,2021,2031,10,Imports,,21.878066291617845,0.003146235544350122,22.697135990751423,15.370465673899785,7.586437940869487
Mauritania,MRT,478,2022,2027,5,Imports,,21.95452924794023,0.006232497789515685,22.762886324268628,15.399761320544606,7.5213769347671136
Mauritania,MRT,478,2022,2032,10,Imports,,21.95452924794023,0.006232497789515685,22.762886324268628,15.399761320544606,7.5213769347671136
Mauritania,MRT,478,2023,2028,5,Imports,,21.99243832302235,0.004796372900451644,22.828762918722173,15.429426628464348,7.602338184918352
Mauritania,MRT,478,2023,2033,10,Imports,,21.99243832302235,0.004796372900451644,22.828762918722173,15.429426628464348,7.602338184918352
Mauritania,MRT,478,2024,2025,1,Imports,,21.988453174960195,0.00520318041038111,22.889929531356536,15.458266218360492,7.650741689597239
Mauritania,MRT,478,2024,2029,5,Imports,,21.988453174960195,0.00520318041038111,22.889929531356536,15.458266218360492,7.650741689597239
Mauritania,MRT,478,2024,2034,10,Imports,,21.988453174960195,0.00520318041038111,22.889929531356536,15.458266218360492,7.650741689597239
Mexico,MEX,484,2015,2025,10,Imports,,26.66343902749029,0.06317918277775,27.824360476294576,18.611898495334945,9.187144791009727
Mexico,MEX,484,2016,2026,10,Imports,,26.62011295163433,0.052812053468252865,27.841930153966786,18.621589737382937,9.19235940194435
Mexico,MEX,484,2017,2027,10,Imports,,26.715456073704342,0.05921912255880517,27.860474426467263,18.630942131347936,9.213090052230124
Mexico,MEX,484,2018,2028,10,Imports,,26.78645137569629,0.07087770702449779,27.88000331133917,18.640408154897795,9.217784233455147
Mexico,MEX,484,2019,2029,10,Imports,,26.795508071418972,0.057690547158929274,27.87606867575217,18.64990959819611,9.209976439139878
Mexico,MEX,484,2020,2025,5,Imports,,26.686977576405088,0.04153827495978341,27.78883144145856,18.658114139371747,9.108977648806682
Mexico,MEX,484,2020,2030,10,Imports,,26.686977576405088,0.04153827495978341,27.78883144145856,18.658114139371747,9.108977648806682
Mexico,MEX,484,2021,2026,5,Imports,,26.747481065437118,0.06469053575294303,27.84755763616321,18.664788193125055,9.164176882689668
Mexico,MEX,484,2021,2031,10,Imports,,26.747481065437118,0.06469053575294303,27.84755763616321,18.664788193125055,9.164176882689668
Mexico,MEX,484,2022,2027,5,Imports,,26.802252797906576,0.07764439691731233,27.883983650585574,18.672319363011095,9.183997956179022
Mexico,MEX,484,2022,2032,10,Imports,,26.802252797906576,0.07764439691731233,27.883983650585574,18.672319363011095,9.183997956179022
Mexico,MEX,484,2023,2028,5,Imports,,26.841941466939687,0.06236466327917858,27.916969016287464,18.681041148186182,9.265736883278114
Mexico,MEX,484,2023,2033,10,Imports,,26.841941466939687,0.06236466327917858,27.916969016287464,18.681041148186182,9.265736883278114
Mexico,MEX,484,2024,2025,1,Imports,,26.87084601252192,0.05069993961169217,27.931142374928005,18.689646302623085,9.26968129156555
Mexico,MEX,484,2024,2029,5,Imports,,26.87084601252192,0.05069993961169217,27.931142374928005,18.689646302623085,9.26968129156555
Mexico,MEX,484,2024,2034,10,Imports,,26.87084601252192,0.05069993961169217,27.931142374928005,18.689646302623085,9.26968129156555
Mexico,MEX,484,2025,2026,1,Imports,,,0.033540609001786306,,,
Mexico,MEX,484,2025,2030,5,Imports,,,0.033540609001786306,,,
Mexico,MEX,484,2025,2035,10,Imports,,,0.033540609001786306,,,
Morocco,MAR,504,2015,2025,10,Imports,,23.913670389794117,0.019317327640788917,25.427501178906994,17.35958352234221,8.03834998295427
Morocco,MAR,504,2016,2026,10,Imports,,23.928326560762564,0.008517012962778616,25.43269949925823,17.371528594969963,8.046302997413083
Morocco,MAR,504,2017,2027,10,Imports,,24.02519277509433,0.009163872604138585,25.48204092252058,17.38353202861185,8.071051875889856
Morocco,MAR,504,2018,2028,10,Imports,,24.135647173945653,0.011677858306238131,25.512236816244783,17.39456844962001,8.089318602134586
Morocco,MAR,504,2019,2029,10,Imports,,24.13105548343206,0.015096727075728941,25.54073656041983,17.40487068121338,8.114019523335761
Morocco,MAR,504,2020,2025,5,Imports,,24.058642603407502,0.005150558985421939,25.466247820248903,17.41512722984946,8.044738200662488
Morocco,MAR,504,2020,2030,10,Imports,,24.058642603407502,0.005150558985421939,25.466247820248903,17.41512722984946,8.044738200662488
Morocco,MAR,504,2021,2026,5,Imports,,24.293842053892334,0.006907865870340127,25.54464060352919,17.425196414641857,8.099091397921692
Morocco,MAR,504,2021,2031,10,Imports,,24.293842053892334,0.006907865870340127,25.54464060352919,17.425196414641857,8.099091397921692
Morocco,MAR,504,2022,2027,5,Imports,,24.3658991529136,0.010111258647029383,25.56260519386546,17.435282776909126,8.061660291796866
Morocco,MAR,504,2022,2032,10,Imports,,24.3658991529136,0.010111258647029383,25.56260519386546,17.435282776909126,8.061660291796866
Morocco,MAR,504,2023,2028,5,Imports,,24.338007089633706,0.012150167450494263,25.598509298823927,17.44550229503148,8.125599567518382
Morocco,MAR,504,2023,2033,10,Imports,,24.338007089633706,0.012150167450494263,25.598509298823927,17.44550229503148,8.125599567518382
Morocco,MAR,504,2024,2025,1,Imports,,24.954028175096248,0.007594431224929815,25.635741162062164,17.455230570984448,8.174328899144127
Morocco,MAR,504,2024,2029,5,Imports,,24.954028175096248,0.007594431224929815,25.635741162062164,17.455230570984448,8.174328899144127
Morocco,MAR,504,2024,2034,10,Imports,,24.954028175096248,0.007594431224929815,25.635741162062164,17.455230570984448,8.174328899144127
Mozambique,MOZ,508,2015,2025,10,Imports,,21.980278089335684,0.3101784284647164,23.508831602544976,17.094448851376246,6.395692709749627
Mozambique,MOZ,508,2016,2026,10,Imports,,22.008682492225766,0.2787801699827408,23.554731787527906,17.123755494845852,6.396332079567842
Mozambique,MOZ,508,2017,2027,10,Imports,,22.318833541940645,0.5233307249477662,23.5807718565067,17.15364008763576,6.425125433375841
Mozambique,MOZ,508,2018,2028,10,Imports,,22.530159112386503,0.4055281539022339,23.615027688318634,17.183449077933016,6.441192780787904
Mozambique,MOZ,508,2019,2029,10,Imports,,22.302571668760056,0.42075633716090116,23.637941294519642,17.212846493831545,6.390134386593576
Mozambique,MOZ,508,2020,2025,5,Imports,,22.043772176591375,0.3712233003838787,23.625671097605697,17.242495497261075,6.34698878214223
Mozambique,MOZ,508,2020,2030,10,Imports,,22.043772176591375,0.3712233003838787,23.625671097605697,17.242495497261075,6.34698878214223
Mozambique,MOZ,508,2021,2026,5,Imports,,22.42943793129738,0.4138626507662568,23.649167245718946,17.272073265362838,6.364138604990526
Mozambique,MOZ,508,2021,2031,10,Imports,,22.42943793129738,0.4138626507662568,23.649167245718946,17.272073265362838,6.364138604990526
Mozambique,MOZ,508,2022,2027,5,Imports,,22.73826178903118,0.5088061936792775,23.691886167080842,17.301546697075413,6.3625700280394355
Mozambique,MOZ,508,2022,2032,10,Imports,,22.73826178903118,0.5088061936792775,23.691886167080842,17.301546697075413,6.3625700280394355
Mozambique,MOZ,508,2023,2028,5,Imports,,22.69664462669154,0.5800024401538878,23.745251471842998,17.331082506380135,6.380737089187229
Mozambique,MOZ,508,2023,2033,10,Imports,,22.69664462669154,0.5800024401538878,23.745251471842998,17.331082506380135,6.380737089187229
Mozambique,MOZ,508,2024,2025,1,Imports,,22.668603807587147,0.5903949090355489,23.766509408741726,17.36028191132437,6.342899313863749
Mozambique,MOZ,508,2024,2029,5,Imports,,22.668603807587147,0.5903949090355489,23.766509408741726,17.36028191132437,6.342899313863749
Mozambique,MOZ,508,2024,2034,10,Imports,,22.668603807587147,0.5903949090355489,23.766509408741726,17.36028191132437,6.342899313863749
Netherlands,NLD,528,2015,2025,10,Imports,,26.786329112415324,0.120613355408708,27.377087987231977,16.645183701723305,10.716981753892814
Netherlands,NLD,528,2016,2026,10,Imports,,26.807862194875582,0.10526447304733236,27.401041651057724,16.650505490519393,10.721774922309379
Netherlands,NLD,528,2017,2027,10,Imports,,26.925183627648238,0.11659770291747928,27.42847729023626,16.656417524181034,10.754359187682002
Netherlands,NLD,528,2018,2028,10,Imports,,27.00096173612751,0.12288526583179882,27.450813375943977,16.66225685827024,10.783323571344058
Netherlands,NLD,528,2019,2029,10,Imports,,26.9757440489402,0.12078306600341733,27.473553758115095,16.66880757401829,10.786380489195581
Netherlands,NLD,528,2020,2025,5,Imports,,26.92733183174781,0.08428412640129745,27.434106304540535,16.674362981920844,10.734064733513573
Netherlands,NLD,528,2020,2030,10,Imports,,26.92733183174781,0.08428412640129745,27.434106304540535,16.674362981920844,10.734064733513573
Netherlands,NLD,528,2021,2026,5,Imports,,27.11496168557128,0.10223135313292143,27.494983418438935,16.67959788700253,10.826166067869373
Netherlands,NLD,528,2021,2031,10,Imports,,27.11496168557128,0.10223135313292143,27.494983418438935,16.67959788700253,10.826166067869373
Netherlands,NLD,528,2022,2027,5,Imports,,27.160948864581954,0.15168350269533495,27.54384248072623,16.689130676231077,10.82757426773159
Netherlands,NLD,528,2022,2032,10,Imports,,27.160948864581954,0.15168350269533495,27.54384248072623,16.689130676231077,10.82757426773159
Netherlands,NLD,528,2023,2028,5,Imports,,27.12008639222755,0.1521339181853238,27.537843561464634,16.699032073098078,10.831051364424756
Netherlands,NLD,528,2023,2033,10,Imports,,27.12008639222755,0.1521339181853238,27.537843561464634,16.699032073098078,10.831051364424756
Netherlands,NLD,528,2024,2025,1,Imports,,27.084619284177187,0.13079266979167398,27.548595608960643,16.705520305898293,10.840242038641607
Netherlands,NLD,528,2024,2029,5,Imports,,27.084619284177187,0.13079266979167398,27.548595608960643,16.705520305898293,10.840242038641607
Netherlands,NLD,528,2024,2034,10,Imports,,27.084619284177187,0.13079266979167398,27.548595608960643,16.705520305898293,10.840242038641607
Netherlands,NLD,528,2025,2026,1,Imports,,,0.1102580363831654,,,
Netherlands,NLD,528,2025,2030,5,Imports,,,0.1102580363831654,,,
Netherlands,NLD,528,2025,2035,10,Imports,,,0.1102580363831654,,,
New Zealand,NZL,554,2015,2025,10,Imports,,23.644124988841043,0.03673005534912812,25.90630796056558,15.343608254658527,10.528713012657144
New Zealand,NZL,554,2016,2026,10,Imports,,23.616677776004575,0.02876053591749595,25.943402479233338,15.366068575660085,10.552088082993029
New Zealand,NZL,554,2017,2027,10,Imports,,23.674907566258437,0.03420046035956849,25.976631549392845,15.386955802888279,10.579095170931271
