country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Switzerland,CHE,757,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10689305727.895008,18152462194.571793,7463156466.676786,7463156466.676786,401,67550724130.40043,114135580790.26501,0.06538851789251457,0.11048225704094382,0.1
Switzerland,CHE,757,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3004154.7833878873,16281362.033972133,13277207.250584245,13941084.000402717,21,-65691344813.97434,33123596356.919754,0.00042088074767552603,-0.0002021150166461476,0.1
Switzerland,CHE,757,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),11308531114.619259,16141726840.535227,4833195725.915969,4833195725.915969,368,-65691344813.97434,33123596356.919754,0.14591397847734852,-0.07357431545362146,0.1
Switzerland,CHE,757,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,26954706.318199713,2776962337.7107806,2750007631.3925815,2754777738.07719,76,-5281537621.203697,69154200366.14146,0.03983529161629862,-0.5206831473380353,0.1
Switzerland,CHE,757,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),12753571471.435646,25945187319.943996,13191615848.50835,13191615848.50835,424,-5281537621.203697,69154200366.14146,0.1907565379783798,-2.4976847264228885,0.1
Switzerland,CHE,757,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1754103.290137417,18878222.383361686,17124119.09322427,18056420.690773614,16,-57116013945.88039,33098137392.33046,0.000545541897924373,-0.0002998129230350358,0.1
Switzerland,CHE,757,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10892397254.63651,15895873060.618221,5003475805.981708,5003475805.981708,349,-57116013945.88039,33098137392.33046,0.15117091776714658,-0.08760197815489527,0.1
Switzerland,CHE,757,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,24335464.11860457,2647750501.88531,2623415037.7667065,2624944514.2127247,72,10649188755.785828,72120466876.878,0.036396665577525376,0.24634881566366965,0.1
Switzerland,CHE,757,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),8934413115.756884,18808893839.69261,9874480723.935724,9874480723.935724,407,10649188755.785828,72120466876.878,0.1369164836494078,0.9272519203465902,0.1
Switzerland,CHE,757,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1245243.1865482512,25992190.96238578,24746947.775837533,24760291.573015593,19,-6502225997.689438,41196856830.10013,0.0006010238032267719,-0.0038059193550995223,0.1
Switzerland,CHE,757,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),11115801175.648403,16615624493.023197,5499823317.374794,5499823317.374794,399,-6502225997.689438,41196856830.10013,0.13350104208329786,-0.8458369978725983,0.1
Switzerland,CHE,757,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1233901.2135811173,1168686329.7665637,1167452428.5529826,1167875901.0598562,25,30750283715.519897,58215111763.76455,0.020061387252833372,0.037965582345627615,0.1
Switzerland,CHE,757,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),15709217132.556541,25208008785.45011,9498791652.89357,9498791652.89357,500,30750283715.519897,58215111763.76455,0.1631671118564442,0.30890094350900116,0.1
Switzerland,CHE,757,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7713216.044391938,1668634516.5162184,1660921300.4718263,1661173610.4202302,27,54899250560.351456,71162917561.7723,0.023343247682028553,0.03025398859763949,0.1
Switzerland,CHE,757,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),18201566333.864273,29381071946.127975,11179505612.263702,11179505612.263702,551,54899250560.351456,71162917561.7723,0.15709734782247284,0.20363676185294965,0.1
Switzerland,CHE,757,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,61391973.95839881,6398935214.655955,6337543240.6975565,6337543240.6975565,81,60409807192.77066,84315162446.44519,0.07516492949560526,0.10490917841326897,0.1
Switzerland,CHE,757,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),13078183702.422112,24388990894.601414,11310807192.179302,11310807192.179302,452,60409807192.77066,84315162446.44519,0.13414914783997048,0.18723461831430716,0.1
Switzerland,CHE,757,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,830753.9641688227,6517289569.819116,6516458815.854946,6516458815.854946,82,67765202701.666214,96750849759.88406,0.0673529879275218,0.09616231570269794,0.1
Switzerland,CHE,757,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),11260282684.676441,15866200548.131413,4605917863.454973,4605917863.454973,397,67765202701.666214,96750849759.88406,0.04760596806008345,0.06796877571122092,0.1
United Arab Emirates,ARE,784,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,60498489.2122907,328492452.5188562,267993963.3065655,270302227.82106113,61,128340420844.65295,151164922063.04462,0.001788127987181638,0.0020881493261655525,0.1
United Arab Emirates,ARE,784,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),14870075364.549322,44426832429.02687,29556757064.477543,29556757064.477543,810,128340420844.65295,151164922063.04462,0.19552655907929914,0.23029967386700342,0.1
United Arab Emirates,ARE,784,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,60225213.135371774,338996508.6829436,278771295.5475718,281922037.5683986,80,105296903242.22491,152294044149.85757,0.001851169158598132,0.0026474785768987575,0.1
United Arab Emirates,ARE,784,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),16552047327.508263,64195905902.34268,47643858574.83441,47643858574.83441,884,105296903242.22491,152294044149.85757,0.3128412462929462,0.4524716027520251,0.1
United Arab Emirates,ARE,784,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,93235377.37869471,3170901661.8525352,3077666284.473841,3103075097.8894258,114,-23043517602.428024,73643646480.14905,0.04213635861616212,-0.133558874889377,0.1
United Arab Emirates,ARE,784,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),23074866186.441544,43289422839.7913,20214556653.349754,20214556653.349754,709,-23043517602.428024,73643646480.14905,0.2744915226162609,-0.8772339797297184,0.1
United Arab Emirates,ARE,784,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,95649762.0614366,9286459021.492636,9190809259.431198,9216351295.08245,140,224350489371.80566,237742605621.45963,0.038766090204954605,0.04096629913830808,0.1
United Arab Emirates,ARE,784,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),23834654937.174805,71182952729.99196,47348297792.81714,47348297792.81714,816,224350489371.80566,237742605621.45963,0.19915781468386198,0.21104610881569774,0.1
United Arab Emirates,ARE,784,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,29094523.854251243,4332240623.510071,4303146099.65582,4324119437.054803,132,128038594613.35127,139223396739.15268,0.03105885604239654,0.03360819534649209,0.1
United Arab Emirates,ARE,784,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),20178894342.71056,55831892205.45927,35652997862.7487,35652997862.7487,777,128038594613.35127,139223396739.15268,0.2560848154678178,0.27845508590915896,0.1
United Arab Emirates,ARE,784,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,12969451.170308104,4835581896.766891,4822612445.596582,4829009877.735824,133,198066106882.05695,211620681814.09387,0.022819177390128856,0.02434849920318936,0.1
United Arab Emirates,ARE,784,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),16494857640.269142,45357121150.22295,28862263509.953804,28862263509.953804,738,198066106882.05695,211620681814.09387,0.1363867806423048,0.14572035551312426,0.1
United Arab Emirates,ARE,784,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,8752869.126904888,4423516669.474077,4414763800.347172,4415164124.104541,141,242324395133.96512,257565593380.2255,0.0171419018594877,0.018218404291926702,0.1
United Arab Emirates,ARE,784,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),14870830700.012842,45994962630.74697,31124131930.73413,31124131930.73413,791,242324395133.96512,257565593380.2255,0.120839633594957,0.1284399447836346,0.1
United Arab Emirates,ARE,784,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1361034635.0448816,4397585216.774261,3036550581.7293797,3045472012.2248855,135,287854832529.22766,301746011294.7092,0.010092832707738544,0.01054889561883961,0.1
United Arab Emirates,ARE,784,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),17716196255.39622,48181635723.001274,30465439467.60505,30465439467.60505,852,287854832529.22766,301746011294.7092,0.10096385147523979,0.10583612302048709,0.1
United Arab Emirates,ARE,784,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9757173.162542962,3503842882.5485387,3494085709.385996,3494339671.9479012,58,247394006974.2337,265390489678.32376,0.013166785577672143,0.01412356650074352,0.1
United Arab Emirates,ARE,784,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),23146996455.51164,49038655319.71478,25891658864.20314,25891658864.20314,800,247394006974.2337,265390489678.32376,0.09756061302568178,0.10465758318429992,0.1
Turkey,TUR,792,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,17926675.83461526,332260805.56245834,314334129.72784305,317467813.87534,126,10912125603.652592,14899502227.234133,0.02130727651391298,0.028805948643280524,0.1
Turkey,TUR,792,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1580965326.3583255,5625466979.020132,4044501652.661806,4044501652.661806,661,10912125603.652592,14899502227.234133,0.27145213249265754,0.37064287926707873,0.1
Turkey,TUR,792,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,25787606.92154336,1594481967.9591558,1568694361.0376124,1572192704.265096,224,19634791908.8163,25642917411.243217,0.061310992000300366,0.0798936076492487,0.1
Turkey,TUR,792,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1733400770.1150975,9377253816.680683,7643853046.565587,7643853046.565587,754,19634791908.8163,25642917411.243217,0.29808827614965977,0.389301454380751,0.1
Turkey,TUR,792,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,18776354.28361878,390084237.812955,371307883.52933615,373105437.1979453,167,13370210552.51924,16979057084.6689,0.021974449778771155,0.02777128169154925,0.1
Turkey,TUR,792,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1874364533.292653,6681157299.779178,4806792766.486526,4806792766.486526,761,13370210552.51924,16979057084.6689,0.2831012783876426,0.3595151136629498,0.1
Turkey,TUR,792,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,35568239.35794507,1657528622.183961,1621960382.8260157,1625136163.6390202,227,20814306286.119343,26660663008.268234,0.06095632967323502,0.07792526738725228,0.1
Turkey,TUR,792,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1812828235.2200923,10893007684.064714,9080179448.84462,9080179448.84462,754,20814306286.119343,26660663008.268234,0.3405834073229385,0.43624703720728925,0.1
Turkey,TUR,792,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,41586607.11041233,585560994.7410048,543974387.6305925,548363550.2171195,221,15605760230.605015,18807534596.680187,0.02915658867451526,0.0348572821568657,0.1
Turkey,TUR,792,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1943812795.3581285,7015977932.341553,5072165136.983425,5072165136.983425,787,15605760230.605015,18807534596.680187,0.26968793336042773,0.3250187790939028,0.1
Turkey,TUR,792,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,43332998.009673476,1242151874.2543266,1198818876.244653,1202854782.203938,217,26022322617.064804,31285690871.859146,0.03844744190341284,0.04606886533097153,0.1
Turkey,TUR,792,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1859248966.3029118,11642552170.6291,9783303204.326189,9783303204.326189,761,26022322617.064804,31285690871.859146,0.3127085556268177,0.3759581090548212,0.1
Turkey,TUR,792,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,28390176.943689592,530899668.413576,502509491.46988636,513472561.48793817,207,17328544265.54295,20521947066.886047,0.02502065519487042,0.028998944387331166,0.1
Turkey,TUR,792,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2228692099.346138,7667591249.396723,5438899150.050586,5438899150.050586,801,17328544265.54295,20521947066.886047,0.26502841725124243,0.3138693629831098,0.1
Turkey,TUR,792,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,23320426.59541306,1567721895.139412,1544401468.543999,1551778910.179986,223,36584465638.0799,41356995626.695984,0.03752155800162406,0.042214678870052105,0.1
Turkey,TUR,792,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2207210531.5366373,14792057097.092524,12584846565.555885,12584846565.555885,797,36584465638.0799,41356995626.695984,0.3042978914414265,0.3439942704112266,0.1
Turkey,TUR,792,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,26301783.877663113,321318022.6042472,295016238.7265841,301821090.52386713,180,14697111673.083078,18422352905.069252,0.01638341704119757,0.020073075940961208,0.1
Turkey,TUR,792,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2278498385.078605,7235906973.989964,4957408588.911358,4957408588.911358,752,14697111673.083078,18422352905.069252,0.26909747166700054,0.3373049548225567,0.1
Turkey,TUR,792,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,30492800.54443018,1421134651.0570645,1390641850.5126343,1396769360.4073677,196,51815724408.15129,57028017436.767815,0.024492686633479654,0.02683822076014184,0.1
Turkey,TUR,792,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2479077137.74954,19489174588.403496,17010097450.653957,17010097450.653957,802,51815724408.15129,57028017436.767815,0.2982761494297888,0.32828060680317434,0.1
Turkey,TUR,792,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,41422340.468772314,193255365.973607,151833025.50483465,160874485.33294892,142,8722666305.163706,15162809419.635288,0.010609807251459765,0.017406721774390413,0.1
Turkey,TUR,792,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2440683870.0055885,6901730929.264313,4461047059.258725,4461047059.258725,693,8722666305.163706,15162809419.635288,0.2942097955463208,0.5114315856171,0.1
Turkey,TUR,792,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,36767577.24679,1261920155.2309937,1225152577.9842038,1227655673.6794126,180,61845446610.02478,68754697283.79004,0.017855589831370706,0.019809907521722285,0.1
Turkey,TUR,792,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2858096332.790755,19556459829.867233,16698363497.076475,16698363497.076475,773,61845446610.02478,68754697283.79004,0.24286869343854078,0.27000150233161657,0.1
Turkey,TUR,792,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,62288045.267141044,178279837.65677604,115991792.389635,127410635.21552125,102,7444095733.600103,15350543817.006733,0.008300073061539626,0.015581716912383017,0.1
Turkey,TUR,792,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2438120689.2910995,7226754459.128076,4788633769.836975,4788633769.836975,621,7444095733.600103,15350543817.006733,0.3119520602606723,0.6432794447044413,0.1
Turkey,TUR,792,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,69470795.21267885,1506956353.2768013,1437485558.0641227,1443372769.6557584,168,70990814010.053,77630060903.61911,0.01859296196415155,0.02024889527059882,0.1
Turkey,TUR,792,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3065220542.3144965,20618624812.930832,17553404270.616337,17553404270.616337,752,70990814010.053,77630060903.61911,0.2261160698097301,0.247263036991386,0.1
Turkey,TUR,792,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,16373058.631378613,145266366.06327215,128893307.43189354,133392555.11510707,58,10416562386.45979,18197505658.213238,0.007330265895804344,0.012373881387149229,0.1
Turkey,TUR,792,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2564515170.9402003,6406128925.12953,3841613754.189329,3841613754.189329,563,10416562386.45979,18197505658.213238,0.21110661133139752,0.368798612408153,0.1
Turkey,TUR,792,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,17902012.263673626,2694516192.4043584,2676614180.140684,2680392709.8231454,121,88377089781.89014,95019192272.80936,0.02820896121835552,0.030286290109194845,0.1
Turkey,TUR,792,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3421902880.8946924,23658584610.856705,20236681729.962013,20236681729.962013,760,88377089781.89014,95019192272.80936,0.21297467644073978,0.22898108299226697,0.1
Turkey,TUR,792,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,10438244.897274762,548078847.8783472,537640602.9810724,538504304.0475547,68,19255921372.536957,25665565410.644924,0.020981587408325994,0.027920793431773273,0.1
Turkey,TUR,792,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3082283242.0133963,7481523802.991209,4399240560.977814,4399240560.977814,613,19255921372.536957,25665565410.644924,0.1714063372690479,0.22846170151338835,0.1
Turkey,TUR,792,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,14114071.147958934,4997193274.275986,4983079203.128028,4983354623.521364,122,115686336691.46664,121714216718.7891,0.040943077627776256,0.04307405131530623,0.1
Turkey,TUR,792,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3789771224.5951643,28398047519.79146,24608276295.196285,24608276295.196285,782,115686336691.46664,121714216718.7891,0.20218078839591705,0.21271549431827988,0.1
Turkey,TUR,792,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5188239.470487375,714631712.6745505,709443473.2040632,709503161.6794449,70,37118612735.068214,42268990590.97517,0.016785429501856394,0.019112876827258384,0.1
Turkey,TUR,792,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3391145619.920126,9529055454.356201,6137909834.436075,6137909834.436075,687,37118612735.068214,42268990590.97517,0.14521070289638233,0.16535935430143966,0.1
Turkey,TUR,792,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,113966059.64000651,7523168459.6313505,7409202399.991343,7511633003.727901,124,109770595432.88687,116316666551.2985,0.06457916329999956,0.06749715049620267,0.1
Turkey,TUR,792,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3775749832.86479,23370106003.09761,19594356170.23282,19594356170.23282,790,109770595432.88687,116316666551.2985,0.1684569954692712,0.1785027774784432,0.1
Turkey,TUR,792,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,39714900.67020901,933897220.6042405,894182319.9340316,921961750.3855948,92,53122780304.861084,58085277145.546585,0.01587255490019267,0.016832370497223543,0.1
Turkey,TUR,792,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3427884435.044583,11681807168.269657,8253922733.225075,8253922733.225075,722,53122780304.861084,58085277145.546585,0.14210008351243453,0.15537444926371421,0.1
Turkey,TUR,792,1999,2000,2009,2010,1999-2000,2009-2010,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,61185780.11958907,6467576237.937366,6406390457.817778,6433857456.984284,130,98435472389.88097,102166294338.35365,0.06297436447755145,0.06508213251055973,0.1
